hdf5_path,demo_id,environment,onset_idx,peak_idx,post_idx,action,grip_type,object_name,object_category,grip_type_grouped
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_059,grocery_target_p1,26,53,54,touching,Tip Pinch,gold mirrored vanity tray,tray,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_ygf_p1.hdf5,demo_06,eat_ygf_p1,94,110,133,picking up,Prismatic 2 Finger,buffet tongs,utensil,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_033,home_kitchen_p1,36,51,53,pushing,Palmar,kitchen cabinet door,cabinet,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_055,hardware_homedepot_p5,39,94,96,pulling,Prismatic 2 Finger,cabinet door handle,handle,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_088,office_csail_p2,7,12,52,pouring,Small Diameter,plastic watering can,container,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_070,hardware_homedepot_p5,8,12,75,pulling,Small Diameter,pull-down faucet sprayer head,faucet,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_078,home_kitchen_p1,25,59,64,pushing,Parallel Extension,kitchen drawer,drawer,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p2.hdf5,demo_08,home_kitchen_p2,6,7,185,picking up,Medium Wrap,electric kettle,appliance,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_103,home_kitchen_p1,24,50,52,wiping,Palmar,white cleaning cloth,cleaning item,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_018,hardware_homedepot_p3,41,66,73,pushing,Lateral,Frost King weatherstripping package,package,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_224,office_ml_p2,60,84,95,attaching,Tip Pinch,clip-on webcam,camera,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p3.hdf5,demo_11,fablab_ml_p3,24,48,56,picking up,Ring,red-handled scissors,scissors,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_149,home_kitchen_p1,5,13,28,picking up,Tip Pinch,frozen food bag,packaged food,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_069,hardware_homedepot_p5,23,48,50,tilting,Tip Pinch,single-handle kitchen faucet lever,faucet,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_204,office_ml_p2,7,38,48,switching on,Index Finger Extension,wall light switch,switch,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_199,office_ml_p2,31,46,52,grasping,Prismatic 2 Finger,paper shopping bag,bag,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_061,hardware_homedepot_p3,5,14,36,pinching,Tip Pinch,black cabinet knob sample,knob,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_06,grocery_plant,41,74,80,placing,Tripod,small potted succulent,plant,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_128,home_kitchen_p1,153,249,250,pulling,Tip Pinch,paper towel sheet,paper,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_002,office_csail_p1,6,8,62,pouring,Medium Wrap,watering can,container,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_081,home_kitchen_p1,31,48,52,adjusting,Tip Pinch,wrapped food on microwave plate,food,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_106,home_bedroom,7,13,34,spreading,Tip Pinch,bed blanket,fabric,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_041,hardware_homedepot_p3,27,38,44,turning,Sphere 3 Finger,black door knob (display sample),knob,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_95,grocery_target_p2,46,217,223,picking up,Tip Pinch,insulated water bottle,bottle,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_105,hardware_homedepot_p3,9,14,34,holding,Medium Wrap,pick mattock,hand tool,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_88,hardware_homedepot_p4,28,39,49,removing,Tip Pinch,brass plumbing fitting (removing attached tag/cap),hardware,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_037,office_csail_p2,5,9,34,picking up,Prismatic 3 Finger,wireless keyboard,keyboard,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_129,home_kitchen_p1,44,103,103,placing,Palmar,plastic mixing bowl,bowl,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_mcdonalds.hdf5,demo_01,eat_mcdonalds,28,41,46,picking up,Small Diameter,plastic drink cup,cup,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p3.hdf5,demo_04,fablab_ml_p3,99,152,152,placing,Prismatic 3 Finger,metal tongs,hand tool,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_277,office_ml_p1,11,13,19,picking up,Prismatic 2 Finger,plush zippered purse,bag,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_167,office_ml_p1,37,48,52,placing,Tip Pinch,small rainbow stress ball,ball,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_089,hardware_homedepot_p3,8,14,53,picking up,Tip Pinch,staple hasp,hardware,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_159,office_ml_p2,10,13,28,pushing,Palmar,small yellow cardboard box,box,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_91,fablab_ml_p2,59,94,95,placing,Palmar,wooden lattice block,construction material,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_053,hardware_homedepot_p3,29,91,93,pulling,Prismatic 2 Finger,recessed door pull handle,handle,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_098,office_ml_p2,23,30,40,adjusting,Prismatic 2 Finger,small black plant pot,plant,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_37,fablab_ml_p2,38,102,116,pushing,Index Finger Extension,small parts drawer,drawer,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_077,office_csail_p2,39,46,54,pushing,Palmar,glass cabinet door,cabinet,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_75,fablab_ml_p2,33,60,66,adjusting,Tip Pinch,cam-buckle strap fastener,fastener,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_018,office_ml_p1,67,105,115,pulling,Tip Pinch,disinfecting wipe,cleaning item,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_26,grocery_plant,113,152,160,placing,Medium Wrap,driftwood branch,stick,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_ygf_p2.hdf5,demo_19,eat_ygf_p2,126,185,192,picking up,Tripod Variation,chopsticks,utensil,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_088,hardware_homedepot_p5,37,59,59,pressing,Index Finger Extension,dryer control button,button,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_097,hardware_homedepot_p3,5,57,67,picking up,Prismatic 2 Finger,swivel caster wheel (red),hardware,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_184,office_ml_p1,49,56,62,placing,Tip Pinch,short yellow pencil,pencil,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_037,office_ml_p2,6,14,60,sliding,Prismatic 2 Finger,clear acrylic storage bin,container,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_041,hardware_homedepot_p2,185,261,265,grasping,Medium Wrap,orbital car polisher,power tool,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_237,office_ml_p2,20,44,44,pressing,Palmar,hardcover book (title: BUILD),book,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_024,hardware_homedepot_p5,21,66,73,sliding,Small Diameter,sliding shower door handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p1.hdf5,demo_00,hardware_homedepot_p1,35,58,62,picking up,Small Diameter,black plastic toolbox with yellow handle,toolbox,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_11,grocery_target_p2,6,10,111,picking up,Prismatic 3 Finger,white plastic laundry basket,container,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_033,hardware_homedepot_p5,48,73,73,turning,Prismatic 2 Finger,faucet handle,faucet,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_195,office_ml_p1,53,120,127,twisting,Prismatic 3 Finger,Rubik's Cube puzzle,toy,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_035,office_csail_p2,7,11,83,pinching,Tip Pinch,binder clip,fastener,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_tj.hdf5,demo_06,grocery_tj,5,11,39,picking up,Prismatic 2 Finger,granola pouch,packaged food,Prismatic 2 Finger
